init,geometry,geo params,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
PCA,none,,10,0.1940065197266126,0.018790023681409813,0.9146919746919746,0.07187901896700435,0.8436506996988762,0.011841975602835338,1.6479890170048037,0.23624384153518735,31.0,0.2121003847136025,0.3495391045105105,0.2948889100924108
PCA,linear,,10,0.19198601960364678,0.019498398886769516,0.9376262626262628,0.03367308487858331,0.8585377427044627,0.016448023935050085,1.7321227201967495,0.3077855065899544,41.0,0.2047575108080908,0.3546651366016256,0.30449340579392953
PCA,ellipse,,10,0.18025116942902702,0.01530222749534266,0.9411061161061163,0.04365663443798865,0.8475914818897324,0.017002898115499165,1.550971181235553,0.14739551178833366,31.0,0.19153118478798883,0.29705934791407207,0.2517849729076859
PCA,toroid,,10,0.17223094296138294,0.01480513885775408,0.9373182373182374,0.039587709124257964,0.844837818634806,0.017825646250487416,1.5717651719148815,0.2159818266425964,51.0,0.18374863104568748,0.2888096986646491,0.24399735582041782
PCA,sphere,,10,0.18438741788662277,0.013877025238422564,0.9755050505050505,0.02733928466644378,0.9444351584083307,0.013938630904995648,1.5821178040178976,0.08565472644556099,61.0,0.18901738929097234,0.29904777686622924,0.28243123451631635
PCA,spiral,,10,0.16655125438224233,0.01724173535649309,0.9370657120657121,0.03971039336067734,0.8406592803830248,0.019434452785762484,1.4704959136245153,0.08569034200481755,21.0,0.17773700631419845,0.2613615414848835,0.21971600538448025
PCA,torus,,8,0.17568741483873188,0.011195281753400949,0.9213321400821401,0.027081686418379772,1.0533755970509748,0.011785918775517214,1.7729596576944615,0.10449611713086442,1.0,0.19068846857233124,0.33808296196628146,0.35612834191399373
PCA,mobius strip,,10,0.17702512268389808,0.02175558720753154,0.9405455655455656,0.05176233176648271,0.8483951399762841,0.01959421862833997,1.6493548787730592,0.23194672523198437,41.0,0.18821536049794063,0.3104339230973085,0.26337063163952806
PCA,klein bottle,,10,0.17595990548564755,0.01838875549248005,0.9370657120657121,0.043628117505273976,0.8443794762832761,0.019013103980530008,1.5853444405278474,0.1860120507289976,51.0,0.18777755201153737,0.2976920981374195,0.2513650979189439
kernel pca:rbf,none,,10,0.24396871828011008,0.026652229867923226,0.9671717171717171,0.031051365957453274,0.7833158865303094,0.01578827935580448,6.2014197534134095,1.8003379590271722,31.0,0.2522496408326987,1.5643059054513353,1.225345667133211
kernel pca:rbf,linear,,10,0.21178039031866014,0.025304161476848826,0.9594242424242425,0.02583687733029268,0.753942529307299,0.014756518321124767,2.5133187886374557,0.47061786298436004,71.0,0.22073695968275747,0.5547823481173829,0.41827400675466214
kernel pca:rbf,ellipse,,10,0.15183293031177597,0.010895908768269034,0.9674242424242424,0.02475391587997167,0.7856112432390912,0.010414837180576153,1.5209091936248758,0.27289620159797784,41.0,0.15694555051804565,0.23869993068141301,0.18752534930370976
kernel pca:rbf,toroid,,10,0.15697151257267597,0.015460107991582272,0.9407980907980906,0.04488717265104278,0.8011343173278489,0.01223837692419445,1.5338924992790672,0.31114780650824614,31.0,0.16684931029092023,0.2559289055651282,0.2050334290443825
kernel pca:rbf,sphere,,10,0.26423627658047644,0.019630581800393287,0.9260909090909092,0.02467087919753876,1.0941284001170757,0.014092767301388798,2.7546899727614464,0.2121361582231664,51.0,0.2853243390974026,0.7859800958964017,0.8599631448469958
kernel pca:rbf,spiral,,10,0.14511956049912386,0.01754825940594688,0.9142302142302142,0.050833995415692,0.844237141596538,0.012687761584688977,1.2039280611340673,0.1475184760673111,21.0,0.158734154964803,0.19110450342252985,0.1613375197156624
kernel pca:rbf,torus,,6,0.16861530322167714,0.009491260276701009,0.8204751729751729,0.06614572916187322,1.1089250422638062,0.013692016626230676,1.9392490138600118,0.0571252393989281,1.0,0.20550933017296716,0.39853376587695816,0.44194407316865963
kernel pca:rbf,mobius strip,,10,0.23300287202368755,0.03233849465552878,0.9712121212121211,0.03240205036837457,0.7835749411438383,0.011266061514216783,1.7634440307325314,0.25739101249283114,51.0,0.23990935340972513,0.42306671718728106,0.33150447801994065
kernel pca:rbf,klein bottle,,10,0.15854972367705153,0.018785630461217426,0.9591717171717173,0.031858041411410756,0.7904744247441867,0.009235970587916037,1.5151585287189953,0.31140171298218733,51.0,0.16529858088868868,0.2504535546186434,0.19797712951230886
isomap:15,none,,10,0.22822317571217407,0.04353625034055948,0.7396904468080938,0.09167975055959589,0.9769992267089078,0.027490849268746308,3.987944818011036,4.912646746506609,31.0,0.30853876333944946,1.2304355624150909,1.2021345929946838
isomap:15,linear,,10,0.23645246801217484,0.044650092428432896,0.7603520923520923,0.07206307372477491,0.9954073631728365,0.015693408334739988,4.097256743448815,5.737497774404192,21.0,0.3109775989183206,1.27415506422961,1.2683033327581121
isomap:15,ellipse,,10,0.2094699392003166,0.06137509613223507,0.7866854518030989,0.10162136129396858,0.9949543098947474,0.02174056386695855,2.733517349006065,3.123521722649582,21.0,0.26626898809455196,0.7278508984587472,0.7241783883822946
isomap:15,toroid,,10,0.2209104061357321,0.056913581219685094,0.7495685131861601,0.09957664256522264,0.9790554114816409,0.03202300351670987,2.8987196310703562,2.77771296482148,31.0,0.2947167633772626,0.8543012676071882,0.836408279086443
isomap:15,sphere,,10,0.21459712399111747,0.04337684735667194,0.7837605172605173,0.07709799732032109,1.027273660856422,0.02165266895960279,1.4681119982525952,0.2551340344998396,11.0,0.2738044584603471,0.40197561064068993,0.4129389571178572
isomap:15,spiral,,10,0.20220923728010615,0.05654426026978218,0.7502135642135642,0.10237342120246996,0.9625904040118105,0.024749055418707862,1.2218841672207588,0.19628776890568833,21.0,0.2695355655053752,0.3293412399939117,0.31702071726349007
isomap:15,torus,,10,0.24305364793065415,0.028468530748481012,0.8235955155955155,0.10409780251521966,1.1788739619426345,0.02669254492086625,3.103008042586702,0.251277675025493,1.0,0.2951128840896005,0.9157376528009876,1.079539274857549
isomap:15,mobius strip,,10,0.2232471335001723,0.04229446218896538,0.7597668703845175,0.08897632562992039,0.9808579776975346,0.02373023479804916,3.66505030673897,4.426459661658783,31.0,0.2938363624452157,1.0769250503109011,1.0563105269797661
isomap:15,klein bottle,,10,0.22624194218190263,0.046415997591371154,0.7621573981573981,0.08113911404334727,0.9856671881158963,0.03153242211920424,3.171108052988131,3.014703392744598,31.0,0.29684412003198835,0.9413247795156137,0.9278329485289709
umap:cosine,none,,10,0.17601794455536346,0.03035993226532715,0.9126284826284825,0.05216055218719209,0.8876574185084156,0.03741268736554595,2.4596203673540407,0.7694250720419922,21.0,0.19286922105302926,0.47438506433773947,0.4210914215889865
umap:cosine,linear,,10,0.17211281370528714,0.041304734096635216,0.9163839493839493,0.034183534491787036,0.8672796795597397,0.02428934202837168,2.7900507018926475,1.742684522796049,11.0,0.1878173595478098,0.5240199558339904,0.4544718593786122
umap:cosine,ellipse,,10,0.15918212889983244,0.025787157825299663,0.8960182040182039,0.04017078173031458,0.8739681858356679,0.036310111191790444,1.905630619262072,1.5981616617776182,21.0,0.17765501659004065,0.33854483927949286,0.2958774190091262
umap:cosine,toroid,,10,0.1576950768324498,0.01867301976403487,0.914058497058497,0.04750333963571717,0.8722537072451798,0.03361200846763059,1.4316245399989254,0.21255898502951368,31.0,0.17252186521970245,0.24698653593491313,0.2154349216088728
umap:cosine,sphere,,10,0.1676913956194559,0.014590433584237839,0.896982794982795,0.047346261568607155,1.022161799653896,0.013065292845050239,1.3579127190051374,0.16933964423924108,31.0,0.1869505151686576,0.25386248237208303,0.25948853184605386
umap:cosine,spiral,,10,0.1560727171316953,0.01634991261457676,0.8900765900765901,0.053832483033987626,0.9009963105538658,0.021560801155277805,1.3129035405601595,0.2177953274748459,31.0,0.17534751376650115,0.23021437165246067,0.20742229949534352
umap:cosine,torus,,5,0.15662050922625567,0.006014813351406855,0.8972915972915974,0.05896740617189727,1.1262108050510702,0.014813445480254199,1.774292904897973,0.17411937720409332,1.0,0.17454806185525654,0.3096993877134742,0.3487867967606153
umap:cosine,mobius strip,,10,0.15566197595966588,0.01650607687200556,0.9150347430347429,0.044345933426800405,0.8304579759992473,0.020265985105606833,2.6976369528222635,2.0290619920557433,1.0,0.1701159187064393,0.4589109885657988,0.381106290728167
umap:cosine,klein bottle,,10,0.15602304374419676,0.0304612834755329,0.9129618159618159,0.05219593209403306,0.8812135800487703,0.033305769806698644,1.885776804001117,1.4303249864803311,11.0,0.17089766627295871,0.32227485491546953,0.2839929786597589
umap:euclidean,none,,10,0.17434283432664208,0.028537123429008104,0.9046696636696636,0.06062968246255167,0.8903430592568385,0.02963442555439205,2.800799409070409,1.2208450424497501,31.0,0.19271435898430064,0.539754262762612,0.4805664615549834
umap:euclidean,linear,,10,0.18026613302678685,0.02457422610038594,0.8957345987345986,0.04806711832129738,0.8713977392544919,0.029822127419635063,3.910034045145376,3.1481294632179235,11.0,0.2012494920721475,0.7868923655703112,0.6856962283945883
umap:euclidean,ellipse,,10,0.14402129311777873,0.01185154363926747,0.9199193029193029,0.036611387106571,0.8547551189511033,0.02400657058951376,2.007434440788227,0.39852920297862265,1.0,0.15655861624029055,0.3142811582429063,0.2686334287980059
umap:euclidean,toroid,,10,0.16204076573084722,0.03219200843483093,0.9093767343767345,0.05265406864134283,0.8811675430398594,0.011623846356568745,1.8759417653057344,1.4810665299851642,21.0,0.17818881834700354,0.33427184644762065,0.29454950164164706
umap:euclidean,sphere,,10,0.16564297437537642,0.01781855895026832,0.9048312798312799,0.0502094975833796,1.0292839515993055,0.014418841548573943,1.5121213441888273,0.3548024840474191,21.0,0.1830650399334815,0.2768165542581974,0.284922836834981
umap:euclidean,spiral,,10,0.15595190190495942,0.015601918943605492,0.914058497058497,0.04750333963571717,0.9146153920949283,0.01779154279008532,1.2585615784672237,0.17769304333422,21.0,0.17061479369955354,0.21472922406836983,0.19639465346553178
umap:euclidean,torus,,7,0.16513536479409538,0.014956706400277886,0.9204319490033777,0.03907857981169696,1.1211019473123778,0.029416621585549956,1.6852253633166296,0.05452295405327122,1.0,0.1794107266407909,0.3023475069861274,0.33896237884719016
umap:euclidean,mobius strip,,10,0.15445345818971928,0.022440679645848838,0.9121487401487401,0.058851034638939446,0.8823553163541356,0.03450509268809502,1.7154524569506229,0.5205534713666066,11.0,0.169329245759341,0.29047627067145737,0.25630328170168326
umap:euclidean,klein bottle,,10,0.1489119519485232,0.02083529375972501,0.896164613164613,0.04876931688088344,0.8815906568454089,0.029142787805064647,1.471761176735517,0.28614282077922965,11.0,0.16616584694487388,0.2445564424328414,0.21559867472014507
PCA,fourier_basis,2.0,10,0.18025116942902702,0.015302227495342659,0.941106116106116,0.04365663443798865,0.8475914818897324,0.017002898115499165,1.550971181235553,0.14739551178833366,31.0,0.19153118478798886,0.29705934791407207,0.2517849729076859
PCA,fourier_basis,3.0,10,0.1819543113042218,0.01233547453287893,0.9413586413586413,0.04733958039953991,0.8551285438974349,0.013704580872843554,1.5721244672159098,0.15376252588381162,11.0,0.1932890434209127,0.3038744344067752,0.25985170262192225
PCA,fourier_basis,4.0,10,0.1819939778498702,0.010557185122504326,0.9545454545454547,0.034661333205602926,0.8469065998671729,0.008922603632886274,1.6599259898968213,0.24290150794731863,41.0,0.19066035774748305,0.3164820830680729,0.2680307648900618
PCA,fourier_basis,5.0,10,0.18344241094112237,0.016157375298509743,0.9496919746919747,0.042203107557037975,0.8468684794277866,0.015255045715168664,1.800088546791444,0.39155842590465434,31.0,0.1931599042948852,0.3477049314205543,0.29446034656166764
PCA,laguerre_basis,2.0,10,0.19314531882839173,0.01579493655222671,0.923025308025308,0.07414855092566704,0.8485379486418365,0.01610895019002582,1.6222853293421593,0.25893705444305853,41.0,0.20925246268880848,0.3394672003487716,0.288050801815134
PCA,laguerre_basis,3.0,10,0.1875407928898355,0.01810051657809761,0.9505050505050505,0.03132127622972447,0.8477134971273304,0.01792214446476386,1.7827164063445362,0.2902883440153482,41.0,0.19730646648346137,0.35174147487793495,0.29817599575349923
PCA,laguerre_basis,4.0,10,0.18904250425752497,0.023114396583804472,0.9462121212121215,0.032693000199034566,0.8490535814229034,0.014991169233802086,1.9875981830703364,0.37423900916243613,41.0,0.19978871546832097,0.3970996878627912,0.3371589121618199
PCA,laguerre_basis,5.0,10,0.19905265619073587,0.01986996216274213,0.9544949494949495,0.029669686154430334,0.8530608721453827,0.021682576184130123,2.174355950574489,0.36972421972293684,41.0,0.20854238809336845,0.4534453824978302,0.3868165134638957
PCA,chebyshev_basis,2.0,10,0.19562956080126082,0.018367029500941347,0.9376018426018426,0.04677292118145227,0.8471242738131151,0.01757867955012555,1.7522770445502864,0.30689784774078954,31.0,0.20864886555511591,0.36561061748368856,0.30971762883423426
PCA,chebyshev_basis,3.0,10,0.1905981820356146,0.017776927230018818,0.9505050505050507,0.031321276229724464,0.8538128574984001,0.016068597255470968,1.7713019899008728,0.2657988433118068,31.0,0.20052306080261253,0.3551868966206813,0.3032631391496927
PCA,chebyshev_basis,4.0,10,0.18987273357863524,0.018227795456163435,0.9462121212121213,0.03269300019903457,0.851040716932235,0.015365366823314464,1.838935094991852,0.22140779722407133,51.0,0.20066613957069535,0.36901200643308485,0.31404424251141505
PCA,chebyshev_basis,5.0,10,0.19342563319104997,0.02670259482289992,0.9456515706515708,0.039006365805080434,0.8549367109109174,0.019836671640617747,1.9010184411088464,0.28912604377114437,41.0,0.20454217937561955,0.3888384549776463,0.33243226977427176
PCA,legendre_basis,2.0,10,0.19562956080126082,0.018367029500941347,0.9376018426018426,0.04677292118145227,0.8471242738131151,0.01757867955012555,1.7522770445502864,0.30689784774078954,31.0,0.20864886555511591,0.36561061748368856,0.30971762883423426
PCA,legendre_basis,3.0,10,0.19132730786728422,0.017287920116873585,0.9416111666111666,0.039442850121960235,0.8518751894838786,0.01631444986622983,1.7090168274812991,0.21324286007126336,41.0,0.20319141770149782,0.34725755205164127,0.29582009295369976
PCA,legendre_basis,4.0,10,0.19200781000571374,0.018194026356160867,0.9413586413586413,0.039593373170315097,0.8501720427571214,0.014521689038769029,1.8527457813401682,0.32951434759241893,61.0,0.20396881865193617,0.37790236828231255,0.32128202840532766
PCA,legendre_basis,5.0,10,0.20738657784447248,0.025260087374635944,0.9551313131313133,0.028843249956519757,0.8632986585878344,0.018443373484727743,2.00406968386162,0.3776777783317662,21.0,0.21712886489353384,0.4351413756244168,0.375656965872624
kernel pca:rbf,fourier_basis,2.0,10,0.15183293031177597,0.010895908768269034,0.9674242424242425,0.02475391587997167,0.7856112432390913,0.010414837180576151,1.520909193624876,0.27289620159797784,41.0,0.15694555051804562,0.23869993068141301,0.1875253493037098
kernel pca:rbf,fourier_basis,3.0,10,0.16203993068486847,0.018177577904441532,0.9500253080253079,0.04195337191995472,0.8057475671014979,0.010407924017419752,1.5398220553427626,0.29496948289127944,31.0,0.1705638042650458,0.2626379076504835,0.21161985511800496
kernel pca:rbf,fourier_basis,4.0,10,0.1521174890194664,0.017176436752400038,0.9582778332778334,0.03884416184160671,0.8271691529359367,0.007750014278110363,1.42426342482842,0.28300571415750886,31.0,0.1587404860437411,0.22608826831158674,0.18701324138804798
kernel pca:rbf,fourier_basis,5.0,10,0.15091687625843153,0.01641086249304728,0.9588383838383837,0.032280788105088755,0.8527036100491335,0.011767391407401809,1.1793728100007648,0.1356569941633163,31.0,0.15739553067774267,0.18562800929697096,0.15828567365376126
kernel pca:rbf,laguerre_basis,2.0,10,0.20244117136939774,0.017790650223009883,0.9591313131313133,0.03190791259603321,0.7550435219450214,0.012289541709493179,2.7275918336972236,0.36657645050051685,41.0,0.21106721112928759,0.5757052014374926,0.43468248289543243
kernel pca:rbf,laguerre_basis,3.0,10,0.16701578468058173,0.01905044423439628,0.9386767676767678,0.03303797674429215,0.7326243036979285,0.012768209096997588,1.968377869575333,0.24759803820119292,71.0,0.17792683321005917,0.35022724089430185,0.25658498849623457
kernel pca:rbf,laguerre_basis,4.0,10,0.1599294681967816,0.016458110413408052,0.938838383838384,0.04515326076213454,0.7335308026369879,0.012406346734654858,1.764539758344317,0.2167701479546963,71.0,0.17034824198699636,0.3005862457501138,0.22048927010671984
kernel pca:rbf,laguerre_basis,5.0,10,0.15910382896709058,0.016032982715471586,0.9339849039849039,0.04965927227483805,0.7341271939770067,0.01296436581500809,1.7652204290486373,0.3219933927808871,31.0,0.17034946527322264,0.300704356177804,0.2207552452174736
kernel pca:rbf,chebyshev_basis,2.0,10,0.2289648406144332,0.028231092385612135,0.9591717171717173,0.031858041411410756,0.7684557770538755,0.008454828183425854,3.933483807183297,0.6249389022209315,41.0,0.23871100087226862,0.9389658565275865,0.7215537369049642
kernel pca:rbf,chebyshev_basis,3.0,10,0.22218391988535421,0.016645815278638926,0.9468787878787879,0.032112553626236495,0.7498250339655023,0.014734058447123265,4.229395955941085,0.907675610111146,71.0,0.23464874567851918,0.9924224560393771,0.7441432018078531
